mmsi,shipname,callsign,flag,imo,first_timestamp,last_timestamp,Origin_Port,Destination_Port
355513000.0,YUNG DA FA 108,3EAX9,PAN,9016076.0,2012-01-02T15:53:45Z,2018-06-29T14:56:24Z,Ningbo,Mumbai
355643000.0,SEA MARK,3FUJ9,PAN,8317423.0,2012-01-01T01:24:34Z,2018-06-30T23:57:21Z,Ningbo,JNPT
355802000.0,NEW TAKATSUKI,3EFN9,PAN,9015838.0,2012-01-01T02:33:21Z,2018-06-30T13:27:23Z,Singapore,Mumbai
355813000.0,KAI CHENG,3FAA6,PAN,8021892.0,2012-01-01T03:17:42Z,2018-06-14T17:16:04Z,Yantian,JNPT
374446000.0,HARU,3EHZ8,PAN,9241932.0,2016-01-12T03:47:59Z,2018-06-30T23:55:27Z,Jebel Ali,Chennai
355855000.0,MONTELAURA,3FRF5,PAN,7625500.0,2012-03-26T03:44:10Z,2018-06-30T23:41:43Z,Ningbo,Kolkata
355874000.0,JONATHAN ACE,3FPM2,PAN,8221595.0,2012-01-01T08:53:54Z,2018-06-30T16:08:05Z,Busan,Mundra
355894000.0,MONTESOL,3FRZ5,PAN,7721067.0,2012-01-01T00:06:25Z,2013-10-05T12:48:40Z,Yantian,Mundra
355966000.0,JOCHOH,3FTG5,PAN,9126261.0,2012-01-03T16:42:23Z,2018-05-30T00:28:55Z,Shanghai,Kolkata
356065000.0,SURUGA 1,H3OD,PAN,9109263.0,2012-01-01T05:18:23Z,2018-03-12T15:40:34Z,Shanghai,Mundra
356386000.0,SUAH,HOZZ,PAN,9000376.0,2012-01-03T16:45:12Z,2018-06-30T23:44:35Z,Shanghai,Chennai
356386002.0,SUAH,HOZZ,PAN,9000376.0,2015-03-06T06:49:24Z,2015-03-17T19:55:20Z,Singapore,JNPT
356514000.0,HAI FENG 618,3FHE6,PAN,9035084.0,2012-01-10T15:30:23Z,2018-06-30T03:37:05Z,Busan,Mundra
356591000.0,WIN SHENG,3FWH6,PAN,7810571.0,2012-01-03T12:12:14Z,2018-06-30T05:36:52Z,Qingdao,Visakhapatnam
356609000.0,FRIO LAS PALMAS,3EBI9,PAN,8908193.0,2014-12-02T15:58:37Z,2018-06-30T23:43:04Z,Jebel Ali,Mumbai
356616000.0,DHARA,3EQZ7,PAN,8904941.0,2015-07-16T06:47:32Z,2017-01-04T00:09:41Z,Jebel Ali,Kolkata
356616000.0,SAMPAQUITA,3EQZ7,PAN,8904941.0,2012-01-01T07:06:46Z,2015-07-16T06:31:20Z,Yantian,Visakhapatnam
356636000.0,NO.1 BARON,3FMM7,PAN,8911619.0,2013-08-10T02:26:05Z,2018-06-30T23:41:32Z,Jebel Ali,Chennai
356878000.0,ATLANTIC HOPE,3FOZ2,PAN,8318659.0,2012-01-01T04:08:48Z,2013-12-25T19:18:24Z,Singapore,JNPT
356878000.0,SHINHANG6,3FOZ2,PAN,8318659.0,2013-10-06T04:45:09Z,2018-05-13T06:27:08Z,Yantian,Mumbai
356889000.0,ANGARA,3FVD,PAN,9136890.0,2013-01-24T06:51:06Z,2018-06-30T23:45:21Z,Qingdao,Chennai
356962000.0,URUGUAY REEFER,3FNJ,PAN,9017264.0,2015-02-05T17:11:14Z,2017-05-08T09:28:59Z,Yantian,Chennai
357020000.0,TIARA 108,3FQH9,PAN,8420763.0,2012-01-02T15:58:17Z,2018-06-30T09:50:56Z,Colombo,Kolkata
357058000.0,NO.2 POHAH,3FWC9,PAN,9227601.0,2013-07-14T14:36:19Z,2018-06-30T23:55:01Z,Jebel Ali,Chennai
357497000.0,TAI JI,3FYZ6,PAN,8804244.0,2012-01-05T15:53:39Z,2018-06-30T01:20:22Z,Qingdao,Mumbai
357642000.0,FRIO SPAIN,HOYR,PAN,8303903.0,2012-01-01T00:01:28Z,2013-01-10T08:35:24Z,Yantian,Mundra
357676000.0,ASIAN ADONIS,3FQG9,PAN,9196424.0,2012-01-18T00:18:23Z,2018-06-30T23:49:51Z,Colombo,Visakhapatnam
357735000.0,FRIO MOGAMI,3FSC9,PAN,9184548.0,2012-07-29T03:26:30Z,2018-06-30T23:47:08Z,Colombo,Chennai
357772000.0,ALCANTARACARRIER,3EUJ3,PAN,8609979.0,2012-01-13T19:09:40Z,2015-02-11T05:28:13Z,Jebel Ali,Visakhapatnam
374830000.0,SEIN GRACE,3EFA6,PAN,8609979.0,2016-04-23T15:26:20Z,2018-06-16T14:26:25Z,Yantian,JNPT
357788000.0,MIYABI,3FTI9,PAN,8808252.0,2012-01-03T10:11:32Z,2014-12-15T01:31:47Z,Colombo,Kolkata
357788000.0,VICTORIA NO. 168,3FTI9,PAN,8808252.0,2014-12-15T01:53:33Z,2018-06-30T23:53:39Z,Singapore,Mundra
357805000.0,SKYFROST,3FTR9,PAN,8521830.0,2012-01-10T11:48:53Z,2018-06-30T23:45:02Z,Busan,Mumbai
370070000.0,FONG KUO NO. 819,3FCY3,PAN,8913992.0,2012-01-01T23:39:45Z,2018-06-30T23:36:39Z,Jebel Ali,JNPT
371118580.0,FONG KUO NO. 819,3FCY3,PAN,8913992.0,2012-06-26T03:56:16Z,2012-07-03T15:15:29Z,Ningbo,Chennai
370115000.0,NESTOS REEFER,3EAJ9,PAN,9045156.0,2015-01-09T09:20:09Z,2018-06-30T23:17:31Z,Qingdao,Mumbai
370599000.0,IBUKI,3ELC8,PAN,9666481.0,2014-12-08T02:07:32Z,2018-06-30T20:37:38Z,Shanghai,JNPT
370866000.0,SEIWA,3FDT5,PAN,9021277.0,2015-04-03T06:40:39Z,2015-08-19T07:56:01Z,Jebel Ali,Mundra
370890000.0,FORTUNA REEFER,3EVW4,PAN,7908770.0,2016-08-09T18:06:44Z,2018-06-29T06:02:46Z,Busan,Visakhapatnam
370981000.0,ANGEL I,HOYH,PAN,8223488.0,2012-01-03T13:57:39Z,2018-06-30T23:51:11Z,Colombo,Kolkata
371100000.0,YUNG DA FA 101,HPQB,PAN,8508840.0,2015-05-19T01:31:21Z,2018-06-30T00:17:54Z,Colombo,Visakhapatnam
371322000.0,HAI FENG 895,3ECC7,PAN,8814237.0,2012-01-01T00:32:48Z,2018-06-30T21:01:20Z,Colombo,Chennai
371335000.0,HAI FENG 628,3FEO6,PAN,8317356.0,2012-01-01T01:45:48Z,2018-06-19T14:31:37Z,Yantian,Chennai
371542000.0,NO.1 POHAH,3FSS6,PAN,8714944.0,2013-08-15T01:59:26Z,2018-06-30T21:22:18Z,Yantian,Chennai
371565000.0,TAI XING,3EZQ5,PAN,8210273.0,2016-06-01T03:25:02Z,2018-06-25T18:59:07Z,Singapore,Visakhapatnam
371785000.0,TALOFA,3FKN7,PAN,8223311.0,2017-03-27T20:55:51Z,2017-08-21T11:12:35Z,Ningbo,Mundra
371790000.0,KAI DE,H3XA,PAN,8421286.0,2012-01-27T01:53:47Z,2018-06-30T23:57:12Z,Busan,Mumbai
372107000.0,FRIO OLYMPIC,3FTF9,PAN,8801802.0,2017-01-05T20:14:34Z,2018-06-30T23:37:30Z,Jebel Ali,JNPT
372199000.0,GIRALDACARRIER,3FTJ4,PAN,8609981.0,2012-01-18T07:14:57Z,2015-05-25T08:55:36Z,Ningbo,Mumbai
372199000.0,SEIN PRINCESS,3FTJ4,PAN,8609981.0,2015-05-25T09:25:31Z,2018-06-30T23:44:20Z,Colombo,Mundra
372210000.0,SEA STAR V,3EYI5,PAN,8914221.0,2016-06-17T03:15:45Z,2018-06-30T23:24:21Z,Colombo,Visakhapatnam
372594000.0,EURO STAR,3EJQ3,PAN,8319055.0,2012-01-08T12:48:41Z,2018-06-30T18:23:38Z,Ningbo,Kolkata
372886000.0,CHANG SHUN 1,3EKZ8,PAN,8976841.0,2012-01-01T08:16:04Z,2018-06-17T08:38:15Z,Qingdao,Kolkata
372910000.0,HAI FENG 638,3EVC7,PAN,8613920.0,2012-01-01T05:16:03Z,2018-06-30T23:54:10Z,Singapore,JNPT
373246000.0,LUCENA CARRIER,3FXS9,PAN,9179402.0,2012-09-17T09:08:39Z,2018-06-30T23:44:46Z,Busan,Mundra
373443000.0,FRIO ATLANTIC,3EXR3,PAN,8911487.0,2012-01-05T09:13:57Z,2016-08-17T04:27:33Z,Yantian,Mundra
373451000.0,ZEFYROS REEFER,3FPL2,PAN,8916748.0,2016-11-29T06:55:14Z,2018-06-25T15:41:00Z,Jebel Ali,Mumbai
373731000.0,FRIOANTARCTIC1,3FDB6,PAN,8807466.0,2012-01-03T11:55:37Z,2014-09-03T00:55:23Z,Qingdao,Kolkata
374478000.0,FRIO ANTARTIC,3FAR4,PAN,8807466.0,2016-01-12T04:51:33Z,2018-06-30T23:24:13Z,Busan,Visakhapatnam
373897000.0,FRIO DOLPHIN,3EDI8,PAN,8807442.0,2016-10-05T17:04:37Z,2018-06-29T05:40:28Z,Jebel Ali,Mumbai
373962000.0,ARACENA CARRIER,3FYV8,PAN,9179397.0,2012-09-18T21:16:33Z,2018-06-30T23:47:45Z,Colombo,Visakhapatnam
374045000.0,HAI SHUN 158,HP6825,PAN,9011911.0,2015-11-16T22:56:45Z,2018-06-25T23:57:37Z,Ningbo,Visakhapatnam
374140000.0,SHIN HO CHUN NO. 102,3FEQ5,PAN,9262182.0,2015-08-19T02:39:52Z,2018-06-30T00:27:57Z,Yantian,Chennai
374173000.0,HAN XING,3FYT4,PAN,9586332.0,2015-10-18T03:17:02Z,2018-06-30T10:00:39Z,Singapore,Visakhapatnam
374244000.0,HIKARI 1,3EYH9,PAN,9293313.0,2015-11-21T01:46:26Z,2018-06-28T13:13:30Z,Yantian,Visakhapatnam
374290000.0,MING HANG 8,HPNW,PAN,8224432.0,2015-11-28T05:58:53Z,2018-06-30T23:52:22Z,Busan,Kolkata
374317000.0,TAI FU NO. 1,3ECZ6,PAN,7908976.0,2015-08-31T06:05:23Z,2018-06-30T23:57:45Z,Ningbo,Visakhapatnam
374321000.0,IRIS REEFER,3FGM3,PAN,8513039.0,2015-12-25T17:19:48Z,2018-06-30T23:54:05Z,Ningbo,Mundra
374410000.0,YONG XIANG 8,3EML7,PAN,8609280.0,2015-12-21T22:33:33Z,2018-06-28T15:31:43Z,Jebel Ali,Kolkata
374445000.0,QI HANG,3EAT9,PAN,8609292.0,2016-01-02T06:11:20Z,2018-06-30T21:19:01Z,Colombo,Visakhapatnam
374611000.0,LAKE HILL 7,3EYA7,PAN,8028955.0,2015-10-01T08:16:56Z,2017-07-06T07:59:01Z,Ningbo,Mumbai
374723000.0,YUN RUN 3,HOAZ,PAN,9161613.0,2016-03-04T06:33:48Z,2018-06-30T23:55:26Z,Singapore,Chennai
374762000.0,LADY TUNA,3EQX2,PAN,9453418.0,2015-08-27T01:39:00Z,2018-06-30T23:54:07Z,Busan,Chennai
374831000.0,ISLAND REEFER,HOFG,PAN,8312461.0,2016-04-03T09:54:59Z,2018-06-30T01:08:32Z,Busan,JNPT
374849000.0,HAO XIANG,3EGU9,PAN,7812062.0,2016-04-25T02:05:19Z,2017-10-15T01:05:59Z,Singapore,JNPT
374906000.0,SHIN FUJI,HPEF,PAN,9140281.0,2016-04-20T11:29:42Z,2018-06-30T23:42:32Z,Qingdao,Chennai
371156000.0,ANDROS,,PAN,,2013-10-14T21:30:01Z,2014-01-31T09:49:05Z,Ningbo,Mundra
352360000.0,DOLLY 798,4DEE3,PHL,7916791.0,2012-01-13T09:55:21Z,2015-10-29T00:49:28Z,Jebel Ali,Chennai
548335100.0,DOLLY 798,4DEE3,PHL,7916791.0,2016-01-21T00:22:20Z,2018-06-16T13:05:04Z,Shanghai,Mumbai
548474200.0,DOLLY 767,DUL6372,PHL,7824936.0,2016-10-25T03:33:36Z,2018-06-24T22:23:08Z,Shanghai,Mumbai
548906000.0,DOLLY 898,DUGQ,PHL,9076246.0,2015-03-06T16:04:23Z,2018-04-28T07:30:06Z,Shanghai,Visakhapatnam
548003500.0,BERNADETTE MARIE,4DET2,PHL,8500446.0,2015-12-22T02:30:35Z,2018-04-10T20:51:18Z,Shanghai,Visakhapatnam
548541000.0,SEASONTRADER,DYDC,PHL,9179402.0,2012-01-03T23:06:15Z,2012-09-17T08:53:33Z,Ningbo,Mundra
548483000.0,HUMBOLDTREX,DYAQ,PHL,9179397.0,2012-01-04T03:49:18Z,2012-09-17T00:02:43Z,Jebel Ali,Chennai
548050500.0,ANIKA MICHELLE,DUG9197,PHL,8920024.0,2014-01-12T01:46:40Z,2016-08-22T05:53:04Z,Yantian,Mumbai
548308200.0,PRIMROSE 888,DUOZ2,PHL,7046845.0,2017-02-06T14:26:21Z,2018-06-01T00:12:56Z,Qingdao,Mundra
548352100.0,DANIELLA-T,4DEG6,PHL,8217142.0,2014-05-12T01:42:43Z,2018-06-28T07:45:04Z,Colombo,Chennai
511388000.0,AQUAMARINE,T8A2463,PLW,7719595.0,2016-09-02T12:16:27Z,2016-09-12T07:04:12Z,Qingdao,Chennai
273299100.0,ANGRAPA,UARV,RUS,8721832.0,2012-06-13T07:24:50Z,2018-05-14T23:55:58Z,Qingdao,Kolkata
273354560.0,NAGORSK,UBLI8,RUS,8708000.0,2012-09-10T12:10:37Z,2018-05-14T22:38:56Z,Singapore,Mundra
273813900.0,LUCHEZARNYY,UHGT,RUS,7941813.0,2012-01-20T02:32:30Z,2015-02-03T04:30:06Z,Busan,Mundra
273829220.0,TAIROVO,UFPR,RUS,8228490.0,2012-10-23T06:26:02Z,2015-02-07T19:39:11Z,Ningbo,Kolkata
273358500.0,LIINAHAMARI,UBJG4,RUS,9123207.0,2012-05-16T16:14:43Z,2017-08-18T02:16:08Z,Colombo,Mundra
227000000.0,POMOR,UBWO2,RUS,8860468.0,2016-09-12T07:23:22Z,2016-10-10T07:59:41Z,Qingdao,Chennai
273398570.0,POMOR,UBWO2,RUS,8860468.0,2016-07-18T07:48:07Z,2018-06-30T20:59:42Z,Busan,Kolkata
273382220.0,BLUETRANS,UBAO2,RUS,9220835.0,2015-08-21T15:06:34Z,2018-06-30T15:50:21Z,Busan,JNPT
273382236.0,BLUETRANS,UBAO2,RUS,9220835.0,2016-07-04T09:33:02Z,2016-09-14T05:26:23Z,Ningbo,Kolkata
273382239.0,BLUETRANS,UBAO2,RUS,9220835.0,2016-07-31T18:28:55Z,2016-09-13T12:04:13Z,Jebel Ali,Chennai
273382270.0,BLUETRANS,UBAO2,RUS,9220835.0,2016-08-14T05:52:26Z,2016-08-18T06:38:22Z,Singapore,JNPT
273382271.0,BLUETRANS,UBAO2,RUS,9220835.0,2016-07-12T08:57:37Z,2016-09-17T07:43:19Z,Jebel Ali,JNPT
273433460.0,BUZANSKIY,UDWZ,RUS,8723309.0,2012-01-05T00:10:09Z,2018-06-30T22:40:34Z,Jebel Ali,Kolkata
273814810.0,SELENITOVY,UFGP,RUS,7828712.0,2012-01-22T10:59:10Z,2013-04-20T04:54:36Z,Colombo,Visakhapatnam
273846410.0,TESEY,UDBO,RUS,9081526.0,2012-01-02T04:35:50Z,2012-09-13T01:06:05Z,Singapore,Visakhapatnam
273847300.0,VALENTIN,UIEX,RUS,8724418.0,2014-09-20T13:17:41Z,2018-06-23T06:43:19Z,Colombo,Visakhapatnam
273850200.0,SVETLOVODNYY,UBMG,RUS,7945572.0,2012-01-13T23:59:03Z,2013-05-29T22:30:12Z,Shanghai,Chennai
273891210.0,PROLIV YEKATERINY,UGMG,RUS,8724444.0,2012-02-04T11:05:52Z,2012-08-05T19:10:17Z,Busan,Visakhapatnam
273898210.0,ABINSK,UGML,RUS,7832701.0,2012-02-24T10:12:20Z,2016-02-09T23:40:42Z,Qingdao,Mumbai
27331395.0,SIRIUS,UHVP,RUS,7700099.0,2013-12-05T22:32:54Z,2013-12-17T01:49:12Z,Colombo,JNPT
273313950.0,SIRIUS,UHVP,RUS,7700099.0,2012-01-03T21:42:23Z,2018-06-30T23:40:56Z,Yantian,Mumbai
27331810.0,AFINA,UBIF5,RUS,8403363.0,2016-07-21T14:10:17Z,2016-07-27T00:16:18Z,Jebel Ali,Mumbai
273331810.0,AFINA,UBIF5,RUS,8403363.0,2012-01-17T11:15:17Z,2018-05-08T22:56:00Z,Colombo,Kolkata
273379740.0,FRIO FORWIN,UCRZ,RUS,9076260.0,2015-02-27T10:59:43Z,2018-03-21T07:13:09Z,Singapore,Visakhapatnam
273374170.0,FRIO VLADIVOSTOK,UBJN2,RUS,9175274.0,2015-04-16T07:02:43Z,2018-06-30T22:42:35Z,Ningbo,JNPT
273332290.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2013-11-28T11:23:24Z,2018-05-29T11:00:03Z,Shanghai,Mundra
273332291.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2015-01-04T11:39:21Z,2015-01-11T05:45:21Z,Busan,JNPT
273332299.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2014-12-18T04:19:02Z,2014-12-25T06:49:05Z,Ningbo,Chennai
273332302.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2014-09-30T17:15:58Z,2016-12-17T23:44:00Z,Jebel Ali,Kolkata
273332306.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2016-02-08T18:32:52Z,2017-05-10T06:32:54Z,Colombo,Chennai
273332339.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2016-04-14T14:06:40Z,2017-05-09T04:04:45Z,Qingdao,Kolkata
273332343.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2016-04-24T01:05:04Z,2016-04-24T08:40:29Z,Ningbo,Visakhapatnam
273332351.0,BUKHTA RUSSKAYA,UFLQ,RUS,9076272.0,2016-04-15T01:34:06Z,2017-05-21T13:16:04Z,Colombo,JNPT
273378130.0,ANDROMEDA,UBQM4,RUS,9000364.0,2015-01-16T01:49:39Z,2018-06-30T23:48:50Z,Busan,Visakhapatnam
273148810.0,BELOMORYE,UIVG,RUS,7808334.0,2012-01-19T10:38:13Z,2018-06-30T22:50:03Z,Busan,Mumbai
273151000.0,NADEZHDA,UBMZ,RUS,7809106.0,2012-06-20T12:30:20Z,2018-06-05T09:36:35Z,Colombo,JNPT
273353310.0,NADEZHDA,UBMZ,RUS,7809106.0,2012-02-16T01:52:53Z,2017-11-20T02:39:27Z,Ningbo,Chennai
273191300.0,OBAYATELNYY,UDQY,RUS,8724377.0,2012-05-04T03:37:54Z,2018-06-30T23:45:39Z,Qingdao,JNPT
427320957.0,OBAYATELNYY,UDQY,RUS,8724377.0,2014-10-11T23:42:57Z,2016-06-01T18:43:18Z,Yantian,Mundra
273195200.0,KRYMSKIY,UDRA,RUS,8423583.0,2012-01-25T11:31:23Z,2018-05-27T23:09:31Z,Colombo,JNPT
273210110.0,PAMYAT KIROVA,UFXA,RUS,8701040.0,2012-01-01T00:07:27Z,2018-06-30T23:58:12Z,Colombo,Mundra
273210111.0,PAMYAT KIROVA,UFXA,RUS,8701040.0,2017-04-23T12:49:46Z,2018-06-29T10:41:07Z,Colombo,Kolkata
273211110.0,PAMYAT ILICHA,UFYW,RUS,8811675.0,2012-02-26T11:01:54Z,2018-06-30T23:52:01Z,Busan,Chennai
273211111.0,PAMYAT ILICHA,UFYW,RUS,8811675.0,2017-05-05T00:08:15Z,2017-05-06T05:00:14Z,Qingdao,Chennai
273211135.0,PAMYAT ILICHA,UFYW,RUS,8811675.0,2017-04-13T08:09:32Z,2018-06-30T16:45:58Z,Busan,Chennai
273219900.0,ARCTIC PRINCESS,UHTA,RUS,7604403.0,2012-01-13T23:44:09Z,2018-06-30T23:18:01Z,Colombo,Chennai
273251100.0,PETROGRADSKIY,UFXL,RUS,8723347.0,2012-01-17T09:47:55Z,2018-06-30T19:39:21Z,Colombo,Mumbai
273252100.0,VYBORGSKIY,UFVQ,RUS,8723270.0,2012-01-17T06:38:57Z,2018-06-30T19:23:22Z,Shanghai,Visakhapatnam
273257000.0,SMOLNINSKIY,UBVW,RUS,8847131.0,2012-01-11T04:01:24Z,2018-06-30T22:47:12Z,Jebel Ali,JNPT
273310240.0,APOLLO FLYER,UIWS,RUS,8303927.0,2012-01-03T17:09:09Z,2018-06-30T23:56:07Z,Ningbo,Kolkata
273310720.0,GENNADIY VODOLAZSKIY,UHOU,RUS,9082180.0,2012-01-10T23:19:34Z,2018-06-30T23:31:01Z,Yantian,Visakhapatnam
273310759.0,GENNADIY VODOLAZSKIY,UHOU,RUS,9082180.0,2015-10-11T03:08:47Z,2015-10-21T09:26:47Z,Busan,Mundra
273311330.0,KOMBRIG MALCHENKO,UELF,RUS,9101857.0,2012-02-03T00:48:22Z,2018-06-30T03:17:38Z,Shanghai,Mundra
273311610.0,FROST OLYMPOS,UBYV,RUS,7812024.0,2012-01-12T03:12:45Z,2018-06-30T22:40:57Z,Yantian,JNPT
273311860.0,PROGRESS,UFWZ,RUS,8516615.0,2012-01-03T17:04:07Z,2018-06-29T03:35:52Z,Ningbo,JNPT
273312180.0,DIREKTOR,UBLE5,RUS,8306606.0,2012-01-29T13:14:52Z,2012-06-16T09:52:50Z,Shanghai,Mumbai
273312280.0,KOMETA,UFRO,RUS,8422711.0,2012-01-03T02:03:03Z,2014-12-10T08:10:35Z,Busan,Mumbai
273312860.0,GARMONIYA,UERQ,RUS,8516639.0,2012-01-03T03:43:00Z,2018-06-30T22:24:00Z,Busan,JNPT
273312950.0,ORION,UBYQ,RUS,7920546.0,2012-01-05T23:14:05Z,2018-06-30T23:56:05Z,Qingdao,Kolkata
666000001.0,ORION,UBYQ,RUS,7920546.0,2015-09-14T07:52:47Z,2015-09-22T04:01:01Z,Singapore,Visakhapatnam
273313270.0,SIMFONIYA,UFEF,RUS,8516627.0,2012-01-14T01:16:04Z,2018-06-30T23:47:43Z,Singapore,Mundra
273313470.0,ANATOLIY LARIN,UBHE3,RUS,8516641.0,2012-01-20T10:08:46Z,2018-06-30T21:16:50Z,Qingdao,JNPT
273313471.0,ANATOLIY LARIN,UBHE3,RUS,8516641.0,2016-04-13T13:58:37Z,2017-12-18T08:39:12Z,Shanghai,Chennai
273313840.0,AKASHIYA,UHOJ,RUS,7908562.0,2012-01-27T10:43:41Z,2018-06-30T23:34:27Z,Busan,Kolkata
273316040.0,REFRIGERATOR-605,UIVV,RUS,8225668.0,2012-04-25T11:24:19Z,2018-06-30T23:50:36Z,Colombo,Chennai
273316080.0,OLA,UBKE9,RUS,7920326.0,2012-01-03T05:14:08Z,2014-08-25T02:50:50Z,Colombo,Chennai
273316230.0,BALYUZEK,UBWH,RUS,8518895.0,2012-01-14T20:53:51Z,2018-06-29T22:27:43Z,Qingdao,Visakhapatnam
273317370.0,MERCURY,UCGW,RUS,8216916.0,2012-01-03T00:28:01Z,2018-06-30T13:08:17Z,Singapore,JNPT
273317810.0,CANOPUS,UCTB,RUS,7700087.0,2012-01-10T15:21:39Z,2018-06-30T23:56:19Z,Qingdao,JNPT
273319440.0,GREEN TUNDRA,UGNI,RUS,8512011.0,2012-01-01T05:31:34Z,2018-06-30T23:59:42Z,Shanghai,Visakhapatnam
273324210.0,ARCTIC,UFOR,RUS,8223464.0,2013-12-26T02:01:30Z,2018-06-30T23:32:30Z,Jebel Ali,Mundra
273330280.0,POLTAVA,UEEJ,RUS,9175286.0,2013-10-14T06:18:43Z,2018-06-30T22:27:22Z,Yantian,Chennai
273330281.0,POLTAVA,UEEJ,RUS,9175286.0,2013-10-30T17:37:35Z,2018-02-04T07:53:37Z,Ningbo,JNPT
273330284.0,POLTAVA,UEEJ,RUS,9175286.0,2013-10-29T13:51:25Z,2017-11-15T15:35:26Z,Qingdao,Chennai
273330285.0,POLTAVA,UEEJ,RUS,9175286.0,2017-10-30T06:52:05Z,2018-01-03T04:49:19Z,Ningbo,Chennai
273330299.0,POLTAVA,UEEJ,RUS,9175286.0,2016-09-29T00:08:41Z,2017-12-26T14:36:04Z,Jebel Ali,Chennai
273330300.0,POLTAVA,UEEJ,RUS,9175286.0,2016-07-29T10:43:46Z,2017-11-15T14:53:26Z,Busan,Mumbai
273330301.0,POLTAVA,UEEJ,RUS,9175286.0,2013-10-25T13:25:39Z,2017-09-26T19:50:25Z,Jebel Ali,Chennai
273330303.0,POLTAVA,UEEJ,RUS,9175286.0,2016-12-20T09:16:16Z,2018-01-03T01:39:13Z,Shanghai,Kolkata
273335960.0,FRIO AGATES,UGKH,RUS,9081631.0,2013-07-30T03:59:20Z,2018-06-30T05:18:07Z,Colombo,Mumbai
273337510.0,CRYSTAL ARCTICA,UBGF5,RUS,8509571.0,2012-01-02T16:11:42Z,2018-06-30T17:05:55Z,Singapore,Chennai
273338510.0,CRYSTAL AFRICA,UBGF6,RUS,8509583.0,2012-01-02T12:53:34Z,2018-06-30T23:56:05Z,Colombo,Mundra
273339110.0,ZALIV RADUGA,UBDF6,RUS,8216904.0,2012-01-05T04:58:16Z,2018-06-30T23:57:14Z,Busan,Mumbai
273354210.0,ZALIV RADUGA,UBDF6,RUS,8216904.0,2014-01-30T13:59:29Z,2017-03-29T23:37:47Z,Singapore,Mumbai
273339230.0,OS REEFER,UBVF7,RUS,7825631.0,2012-01-03T16:56:40Z,2018-06-30T23:28:02Z,Singapore,Kolkata
273342230.0,AMBER BALTIC,UBCG5,RUS,8513273.0,2012-01-01T07:11:18Z,2018-06-30T22:36:52Z,Yantian,Chennai
273344710.0,ICE BREEZE,UBSE4,RUS,8609802.0,2012-01-11T11:39:28Z,2016-12-07T09:47:22Z,Qingdao,JNPT
273348520.0,PAVLOVSK,UBZE3,RUS,8613542.0,2012-01-12T00:38:06Z,2018-06-28T13:06:49Z,Ningbo,JNPT
273348810.0,ICE STREAM,UBTE5,RUS,8609814.0,2012-01-25T11:33:10Z,2018-06-29T12:29:10Z,Shanghai,Kolkata
273349530.0,PETR RIKORD,UBFG2,RUS,8609163.0,2012-01-16T02:18:19Z,2018-06-05T07:23:29Z,Yantian,Mumbai
273349567.0,PETR RIKORD,UBFG2,RUS,8609163.0,2017-08-24T17:33:46Z,2018-06-05T04:46:05Z,Jebel Ali,Visakhapatnam
273349630.0,ZODIAK,UBFG9,RUS,8712300.0,2012-02-03T11:26:34Z,2018-06-30T00:13:21Z,Busan,JNPT
273350580.0,ARKADIJA,UBEJ2,RUS,9057393.0,2012-12-16T04:46:23Z,2018-06-30T23:59:10Z,Qingdao,Visakhapatnam
273350583.0,ARKADIJA,UBEJ2,RUS,9057393.0,2014-09-27T10:36:20Z,2014-10-10T04:19:32Z,Yantian,JNPT
273351170.0,ODIN,UBRI2,RUS,8320834.0,2012-08-22T23:23:32Z,2018-06-30T06:02:46Z,Shanghai,Mumbai
273351900.0,AMEGA,UBLG2,RUS,8502793.0,2012-01-06T23:52:14Z,2018-06-30T23:03:13Z,Busan,Visakhapatnam
273361900.0,AMEGA,UBLG2,RUS,8502793.0,2013-12-27T07:14:04Z,2014-01-04T09:18:58Z,Jebel Ali,Mundra
273352570.0,PYOTR ILICHYOV,UCMP,RUS,9082178.0,2012-10-22T07:16:45Z,2018-06-30T23:16:04Z,Ningbo,JNPT
273352571.0,PYOTR ILICHYOV,UCMP,RUS,9082178.0,2016-05-24T02:00:37Z,2018-06-25T05:48:26Z,Qingdao,Mundra
273352574.0,PYOTR ILICHYOV,UCMP,RUS,9082178.0,2016-07-09T08:49:00Z,2018-02-13T21:10:07Z,Colombo,Visakhapatnam
273352575.0,PYOTR ILICHYOV,UCMP,RUS,9082178.0,2016-05-22T14:50:25Z,2018-06-27T02:50:48Z,Yantian,Chennai
273352700.0,CORONA REEFER,UIAE,RUS,9004358.0,2012-03-02T00:06:23Z,2018-06-30T22:44:54Z,Yantian,Kolkata
273352840.0,SAN DIEGO,UBCI2,RUS,8421200.0,2012-01-18T02:26:00Z,2018-04-10T00:34:51Z,Colombo,Kolkata
273353640.0,EKATERINA,UBZH8,RUS,8603171.0,2012-05-11T15:39:57Z,2018-03-09T02:04:31Z,Colombo,Mundra
